"txn_id","posting_date","account_code","cost_centre","customer_id","currency_code","amount","description","source_system"
"2823","2026-01-13","41045","CC006","1164","JPY","12242.1","GL posting 2823","ERP"
"2824","2026-07-07","41004","CC006","1100","JPY","-2798.93","GL posting 2824","ERP"
"2825","2026-04-07","41010","CC004","1149","EUR","38303.16","GL posting 2825","ERP"
"2826","2026-03-19","41009","CC008","1146","USD","33246.73","GL posting 2826","ERP"
"2827","2026-05-24","41018","CC017","1097","USD","6993.87","GL posting 2827","ERP"
"2828","2026-05-24","41013","CC010","1057","CHF","15127.25","GL posting 2828","ERP"
"2829","2026-07-27","41002","CC008","1097","GBP","46490.74","GL posting 2829","ERP"
"2830","2026-04-20","41028","CC003","1115","GBP","21855.62","GL posting 2830","ERP"
"2831","2026-05-02","41002","CC002","1099","GBP","49485.22","GL posting 2831","ERP"
"2832","2026-03-31","41040","CC002","1023","USD","21668.81","GL posting 2832","ERP"
"2833","2026-07-10","41021","CC010","1008","GBP","44127.93","GL posting 2833","ERP"
"2834","2026-03-17","41017","CC016","1039","EUR","39726.08","GL posting 2834","ERP"
"2835","2026-04-10","41024","CC019","1060","CHF","40064.67","GL posting 2835","ERP"
"2836","2026-01-29","41043","CC004","1010","EUR","24365.58","GL posting 2836","ERP"
"2837","2026-07-28","41011","CC012","1071","CHF","28493.92","GL posting 2837","ERP"
"2838","2026-07-30","41012","CC016","1152","USD","29527.25","GL posting 2838","ERP"
"2839","2026-05-13","41011","CC012","1010","JPY","1380.04","GL posting 2839","ERP"
"2840","2026-06-28","41048","CC002","1123","CHF","34443.08","GL posting 2840","ERP"
"2841","2026-07-23","41007","CC007","1133","JPY","16424.74","GL posting 2841","ERP"
"2842","2026-01-06","41014","CC002","1120","JPY","43111.1","GL posting 2842","ERP"
"2843","2026-02-18","41001","CC015","1032","EUR","23203.9","GL posting 2843","ERP"
"2844","2026-06-10","41043","CC019","1117","USD","19697.58","GL posting 2844","ERP"
"2845","2026-02-23","41018","CC001","1078","EUR","10363.55","GL posting 2845","ERP"
"2846","2026-06-12","41034","CC012","1105","USD","6058.61","GL posting 2846","ERP"
"2847","2026-01-24","41027","CC009","1143","EUR","8898.44","GL posting 2847","ERP"
"2848","2026-04-26","41043","CC017","1151","CHF","4940.06","GL posting 2848","ERP"
"2849","2026-04-05","41039","CC019","1168","EUR","7514.29","GL posting 2849","ERP"
"2850","2026-05-15","41026","CC017","1008","EUR","4789.11","GL posting 2850","ERP"
"2851","2026-05-03","41033","CC006","1140","GBP","19017.44","GL posting 2851","ERP"
"2852","2026-03-21","41042","CC020","1197","USD","40819.07","GL posting 2852","ERP"
"2853","2026-03-17","41017","CC006","1088","USD","33279.88","GL posting 2853","ERP"
"2854","2026-03-14","41012","CC003","1139","EUR","37955.07","GL posting 2854","ERP"
"2855","2026-07-08","41020","CC006","1092","JPY","30433.46","GL posting 2855","ERP"
"2856","2026-04-14","41003","CC014","1171","JPY","14833.25","GL posting 2856","ERP"
"2857","2026-06-26","41005","CC007","1142","USD","-1694.56","GL posting 2857","ERP"
"2858","2026-07-24","41024","CC013","1169","JPY","12733.9","GL posting 2858","ERP"
"2859","2026-07-04","41016","CC011","1023","CHF","-954.14","GL posting 2859","ERP"
"2860","2026-04-16","41045","CC005","1162","USD","49454.87","GL posting 2860","ERP"
"2861","2026-03-02","41002","CC013","1066","EUR","26264.45","GL posting 2861","ERP"
"2862","2026-03-21","41046","CC018","1098","CHF","28100.15","GL posting 2862","ERP"
"2863","2026-06-29","41029","CC017","1060","JPY","30723.36","GL posting 2863","ERP"
"2864","2026-02-15","41017","CC007","1003","USD","49489.87","GL posting 2864","ERP"
"2865","2026-01-15","41003","CC017","1147","GBP","48524.79","GL posting 2865","ERP"
"2866","2026-03-10","41047","CC009","1183","USD","34714.52","GL posting 2866","ERP"
"2867","2026-04-19","41027","CC010","1077","CHF","36313.83","GL posting 2867","ERP"
"2868","2026-03-08","41031","CC006","1005","GBP","1598.99","GL posting 2868","ERP"
"2869","2026-02-12","41045","CC005","1123","CHF","32389.69","GL posting 2869","ERP"
"2870","2026-04-13","41005","CC014","1132","CHF","716.22","GL posting 2870","ERP"
"2871","2026-01-19","41029","CC005","1057","JPY","28640.77","GL posting 2871","ERP"
"2872","2026-06-04","41035","CC012","1107","USD","31376.12","GL posting 2872","ERP"
"2873","2026-04-01","41037","CC004","1117","EUR","-2463.55","GL posting 2873","ERP"
"2874","2026-01-26","41018","CC011","1010","USD","-3659.7","GL posting 2874","ERP"
"2875","2026-05-08","41032","CC011","1008","JPY","47466.28","GL posting 2875","ERP"
"2876","2026-01-20","41028","CC019","1043","GBP","20076.09","GL posting 2876","ERP"
"2877","2026-02-11","41032","CC018","1041","CHF","49218.46","GL posting 2877","ERP"
"2878","2026-06-10","41009","CC009","1199","GBP","21470.07","GL posting 2878","ERP"
"2879","2026-03-10","41031","CC020","1168","USD","31894.79","GL posting 2879","ERP"
"2880","2026-03-02","41036","CC020","1165","CHF","19610.69","GL posting 2880","ERP"
"2881","2026-06-08","41026","CC017","1163","JPY","9709.68","GL posting 2881","ERP"
"2882","2026-03-31","41002","CC010","1012","USD","29293.56","GL posting 2882","ERP"
"2883","2026-05-12","41012","CC018","1174","EUR","12541.9","GL posting 2883","ERP"
"2884","2026-05-21","41020","CC015","1051","CHF","22218.05","GL posting 2884","ERP"
"2885","2026-01-14","41007","CC002","1090","GBP","2041.2","GL posting 2885","ERP"
"2886","2026-07-02","41017","CC008","1143","CHF","46044.85","GL posting 2886","ERP"
"2887","2026-04-18","41031","CC004","1187","USD","30942.06","GL posting 2887","ERP"
"2888","2026-04-18","41017","CC009","1084","JPY","46656.71","GL posting 2888","ERP"
"2889","2026-02-20","41016","CC016","1160","JPY","49919.56","GL posting 2889","ERP"
"2890","2026-06-17","41047","CC008","1084","EUR","35366.83","GL posting 2890","ERP"
"2891","2026-04-22","41002","CC019","1103","EUR","24581.63","GL posting 2891","ERP"
"2892","2026-06-09","41007","CC005","1076","USD","5527.65","GL posting 2892","ERP"
"2893","2026-06-10","41019","CC014","1116","EUR","24366.79","GL posting 2893","ERP"
"2894","2026-02-22","41022","CC013","1183","USD","49579.67","GL posting 2894","ERP"
"2895","2026-01-21","41043","CC006","1159","EUR","18181.8","GL posting 2895","ERP"
"2896","2026-07-21","41030","CC014","1129","USD","41779.61","GL posting 2896","ERP"
"2897","2026-06-02","41043","CC016","1080","USD","1476.17","GL posting 2897","ERP"
"2898","2026-07-19","41047","CC003","1003","EUR","-1740.84","GL posting 2898","ERP"
"2899","2026-05-13","41038","CC010","1156","JPY","42483.25","GL posting 2899","ERP"
"2900","2026-05-14","41041","CC020","1124","EUR","24307.56","GL posting 2900","ERP"
"2901","2026-02-13","41025","CC002","1145","JPY","18831.95","GL posting 2901","ERP"
"2902","2026-05-19","41010","CC015","1124","GBP","36552.57","GL posting 2902","ERP"
"2903","2026-07-09","41040","CC016","1087","GBP","14752.65","GL posting 2903","ERP"
"2904","2026-05-31","41011","CC008","1107","USD","2018.07","GL posting 2904","ERP"
"2905","2026-02-27","41034","CC012","1113","USD","7519.25","GL posting 2905","ERP"
"2906","2026-06-10","41036","CC020","1051","EUR","1505.86","GL posting 2906","ERP"
"2907","2026-06-08","41030","CC017","1038","CHF","29961.55","GL posting 2907","ERP"
"2908","2026-06-18","41047","CC019","1010","CHF","26363.1","GL posting 2908","ERP"
"2909","2026-07-21","41023","CC004","1183","GBP","3731.26","GL posting 2909","ERP"
"2910","2026-01-15","41032","CC016","1078","EUR","39055.9","GL posting 2910","ERP"
"2911","2026-06-15","41037","CC017","1124","JPY","49635.77","GL posting 2911","ERP"
"2912","2026-05-08","41049","CC010","1157","JPY","1900.86","GL posting 2912","ERP"
"2913","2026-03-16","41040","CC005","1115","ZZZ","11561.9","GL posting 2913","ERP"
"2914","2026-06-11","41001","CC019","1083","EUR","45351.5","GL posting 2914","ERP"
"2915","2026-05-30","41045","CC003","1057","USD","9831.17","GL posting 2915","ERP"
"2916","2026-02-09","41001","CC016","1073","JPY","32858.4","GL posting 2916","ERP"
"2917","2026-05-19","41023","CC006","1086","USD","8442.8","GL posting 2917","ERP"
"2918","2026-04-26","41044","CC001","1174","USD","34850.8","GL posting 2918","ERP"
"2919","2026-01-21","41009","CC018","","USD","1651","GL posting 2919","ERP"
"2920","2026-03-09","41027","CC005","1054","JPY","36618.56","GL posting 2920","ERP"
"2921","2026-03-28","41034","CC013","1105","USD","21934.24","GL posting 2921","ERP"
"2922","2026-04-12","41020","CC017","1180","USD","43476.4","GL posting 2922","ERP"
"2923","2026-03-01","41033","CC007","1149","EUR","4978.75","GL posting 2923","ERP"
"2924","2026-06-22","41025","CC011","1036","EUR","-4337.87","GL posting 2924","ERP"
"2925","2026-03-17","41026","CC005","1147","EUR","37199.1","GL posting 2925","ERP"
"2926","2026-02-13","41049","CC016","1132","USD","-1384.15","GL posting 2926","ERP"
"2927","2026-02-12","41002","CC005","1059","CHF","21070.35","GL posting 2927","ERP"
"2928","2026-01-29","41030","CC002","1122","EUR","-1484.96","GL posting 2928","ERP"
"2929","2026-07-20","41002","CC008","1143","EUR","25835.26","GL posting 2929","ERP"
"2930","2026-06-11","41013","CC020","1008","JPY","18193.1","GL posting 2930","ERP"
"2931","2026-03-10","41003","CC011","1084","EUR","44389.26","GL posting 2931","ERP"
"2932","2026-04-05","41008","CC011","1111","JPY","49645.01","GL posting 2932","ERP"
"2933","2026-05-29","41011","CC007","1152","JPY","47266.94","GL posting 2933","ERP"
"2934","2026-02-20","41040","CC017","1156","EUR","22629.73","GL posting 2934","ERP"
"2935","2026-04-02","41009","CC008","1036","USD","43678.51","GL posting 2935","ERP"
"2936","2026-06-04","41019","CC012","1082","JPY","306.37","GL posting 2936","ERP"
"2937","2026-05-25","41001","CC015","1086","GBP","26166.05","GL posting 2937","ERP"
"2938","2026-02-13","41001","CC007","1063","CHF","4791.79","GL posting 2938","ERP"
"2939","2026-05-21","41031","CC007","1173","GBP","38001.31","GL posting 2939","ERP"
"2940","2026-03-16","41012","CC001","1120","CHF","48310.8","GL posting 2940","ERP"
"2941","2026-02-07","41013","CC010","1028","EUR","5299.67","GL posting 2941","ERP"
"2942","2026-06-23","41010","CC005","1073","CHF","-4082.6","GL posting 2942","ERP"
"2943","2026-06-16","41040","CC016","1140","EUR","27120.92","GL posting 2943","ERP"
"2944","2026-06-19","41037","CC020","1110","JPY","22870.17","GL posting 2944","ERP"
"2945","2026-05-30","41006","CC014","1131","USD","36975.95","GL posting 2945","ERP"
"2946","2026-05-19","41015","CC016","1147","JPY","20473.98","GL posting 2946","ERP"
"2947","2026-02-04","41023","CC008","1121","CHF","12833.78","GL posting 2947","ERP"
"2948","2026-04-20","41049","CC012","1149","JPY","1943.39","GL posting 2948","ERP"
"2949","2026-05-04","41021","CC020","1039","USD","27369.68","GL posting 2949","ERP"
"2950","2026-07-26","41015","CC018","1058","USD","24829.87","GL posting 2950","ERP"
"2951","2026-02-12","41032","CC010","1084","USD","9619.55","GL posting 2951","ERP"
"2952","2026-05-22","41027","CC005","1182","CHF","46101.42","GL posting 2952","ERP"
"2953","2026-05-20","41009","CC001","1133","JPY","12672.77","GL posting 2953","ERP"
"2954","2026-04-22","41040","CC016","1108","EUR","39328.13","GL posting 2954","ERP"
"2955","2026-04-07","41014","CC020","1074","CHF","14867.97","GL posting 2955","ERP"
"2956","2026-03-16","41002","CC013","1118","CHF","33127.19","GL posting 2956","ERP"
"2957","2026-01-16","41028","CC016","1158","GBP","13162.87","GL posting 2957","ERP"
"2958","2026-05-20","41034","CC008","1015","GBP","46656.67","GL posting 2958","ERP"
"2959","2026-05-29","41042","CC005","1012","GBP","29214.38","GL posting 2959","ERP"
"2960","2026-04-12","41016","CC004","1077","JPY","45267.64","GL posting 2960","ERP"
"2961","2026-07-20","41021","CC006","1097","JPY","8892.48","GL posting 2961","ERP"
"2962","2026-05-03","41002","CC019","1062","USD","20483.98","GL posting 2962","ERP"
"2963","2026-01-03","41000","CC002","1031","USD","29703.65","GL posting 2963","ERP"
"2964","2026-01-20","41042","CC013","1058","GBP","18551.34","GL posting 2964","ERP"
"2965","2026-01-05","41006","CC003","1163","CHF","20315.29","GL posting 2965","ERP"
"2966","2026-05-14","41037","CC017","1139","EUR","45751.75","GL posting 2966","ERP"
"2967","2026-06-10","41027","CC010","1120","JPY","40505.03","GL posting 2967","ERP"
"2968","2026-06-09","41043","CC005","1127","GBP","20656.6","GL posting 2968","ERP"
"2969","2026-06-08","41023","CC003","1088","GBP","13678.33","GL posting 2969","ERP"
"2970","2026-05-22","41007","CC014","1049","EUR","10074.14","GL posting 2970","ERP"
"2971","2026-03-05","41038","CC002","1066","JPY","37373.32","GL posting 2971","ERP"
"2972","2026-07-19","41032","CC019","1050","JPY","30757.04","GL posting 2972","ERP"
"2973","2026-01-18","41023","CC017","1111","EUR","6833.22","GL posting 2973","ERP"
"2974","2026-03-15","41009","CC020","1049","GBP","43136.43","GL posting 2974","ERP"
"2975","2026-02-03","41022","CC003","1193","JPY","31827.14","GL posting 2975","ERP"
"2976","2026-01-27","41024","CC007","1081","USD","-934.71","GL posting 2976","ERP"
"2977","2026-03-29","41022","CC005","1178","CHF","37240.48","GL posting 2977","ERP"
"2978","2026-04-12","41008","CC019","1042","USD","49776.15","GL posting 2978","ERP"
"2979","2026-07-02","41013","CC008","1114","JPY","101.88","GL posting 2979","ERP"
"2980","2026-07-08","41038","CC003","1015","JPY","32010.86","GL posting 2980","ERP"
"2981","2026-04-05","41009","CC011","1141","GBP","32752.33","GL posting 2981","ERP"
"2982","2026-07-02","41007","CC019","1052","JPY","32988.88","GL posting 2982","ERP"
"2983","2026-04-26","41010","CC001","","EUR","35574.09","GL posting 2983","ERP"
"2984","2026-05-06","41028","CC007","1137","USD","-1276.65","GL posting 2984","ERP"
"2985","2026-02-23","41010","CC003","1094","USD","-1228.68","GL posting 2985","ERP"
"2986","2026-06-26","41035","CC005","1104","CHF","10476.86","GL posting 2986","ERP"
"2987","2026-03-28","41019","CC004","1123","EUR","43447.95","GL posting 2987","ERP"
"2988","2026-02-09","41023","CC014","1160","USD","37493.16","GL posting 2988","ERP"
"2989","2026-02-02","41042","CC019","1005","USD","48590.97","GL posting 2989","ERP"
"2990","2026-06-01","41037","CC017","1059","CHF","42280.12","GL posting 2990","ERP"
"2991","2026-03-28","41022","CC002","1113","EUR","45317.49","GL posting 2991","ERP"
"2992","2026-06-18","41017","CC007","1193","JPY","-4757.01","GL posting 2992","ERP"
"2993","2026-03-17","41012","CC010","1074","GBP","42883.03","GL posting 2993","ERP"
"2994","2026-04-14","41014","CC002","1115","JPY","26097.16","GL posting 2994","ERP"
"2995","2026-06-26","41037","CC013","1130","USD","38333.07","GL posting 2995","ERP"
"2996","2026-02-06","41046","CC010","1165","CHF","47458.71","GL posting 2996","ERP"
"2997","2026-06-02","41048","CC005","1109","EUR","8838.84","GL posting 2997","ERP"
"2998","2026-04-06","41024","CC010","1043","CHF","24550.36","GL posting 2998","ERP"
"2999","2026-01-07","41027","CC011","1088","GBP","46659.49","GL posting 2999","ERP"
"3000","2026-07-31","41025","CC008","1053","CHF","48322.85","GL posting 3000","ERP"
"3001","2026-04-07","41041","CC019","1166","USD","48025.46","GL posting 3001","ERP"
"3002","2026-05-05","41003","CC008","1085","JPY","36871.82","GL posting 3002","ERP"
"3003","2026-03-09","41027","CC011","1083","CHF","2735.05","GL posting 3003","ERP"
"3004","2026-01-03","41011","CC005","1195","CHF","23070.69","GL posting 3004","ERP"
"3005","2026-04-04","41025","CC020","1086","JPY","-4873.84","GL posting 3005","ERP"
"3006","2026-05-27","41038","CC014","1058","GBP","46222.98","GL posting 3006","ERP"
"3007","2026-05-23","41012","CC011","1155","CHF","5564.61","GL posting 3007","ERP"
"3008","2026-04-01","41020","CC009","1165","CHF","43180.18","GL posting 3008","ERP"
"3009","2026-07-14","41018","CC020","1083","CHF","8357.07","GL posting 3009","ERP"
"3010","2026-02-26","41029","CC006","1083","CHF","2370.62","GL posting 3010","ERP"
"3011","2026-02-09","41001","CC016","1043","CHF","20568.81","GL posting 3011","ERP"
"3012","2026-04-23","41005","CC018","1083","CHF","14568.26","GL posting 3012","ERP"
"3013","2026-05-26","41021","CC018","1137","JPY","9712.7","GL posting 3013","ERP"
"3014","2026-02-16","41018","CC012","1095","EUR","2082.66","GL posting 3014","ERP"
"3015","2026-06-08","41047","CC005","1071","CHF","38595.87","GL posting 3015","ERP"
"3016","2026-03-05","41031","CC018","1173","JPY","26670.79","GL posting 3016","ERP"
"3017","2026-04-24","41000","CC011","1144","JPY","16340.69","GL posting 3017","ERP"
"3018","2026-05-20","41031","CC004","1092","JPY","24989.11","GL posting 3018","ERP"
"3019","2026-01-28","41003","CC019","1094","JPY","37644.15","GL posting 3019","ERP"
"3020","2026-01-07","41013","CC004","1168","JPY","-4516.73","GL posting 3020","ERP"
"3021","2026-01-03","41008","CC017","1192","JPY","42494.06","GL posting 3021","ERP"
"3022","2026-01-11","41034","CC005","1160","USD","25392.79","GL posting 3022","ERP"
"3023","2026-01-15","41005","CC012","1008","EUR","27181.67","GL posting 3023","ERP"
"3024","2026-03-29","41026","CC009","1121","EUR","14097.98","GL posting 3024","ERP"
"3025","2026-02-07","41016","CC010","1101","GBP","-4732.46","GL posting 3025","ERP"
"3026","2026-01-13","41019","CC016","1126","CHF","28501.65","GL posting 3026","ERP"
"3027","2026-04-15","41029","CC018","1196","CHF","4.96","GL posting 3027","ERP"
"3028","2026-04-02","41023","CC008","1132","GBP","21928.64","GL posting 3028","ERP"
"3029","2026-07-09","41009","CC018","1141","GBP","1015.78","GL posting 3029","ERP"
"3030","2026-04-28","41048","CC011","1030","EUR","12417.21","GL posting 3030","ERP"
"3031","2026-07-31","41016","CC001","1008","JPY","42023.6","GL posting 3031","ERP"
"3032","2026-07-08","41048","CC004","1086","GBP","13005.33","GL posting 3032","ERP"
"3033","2026-06-29","41033","CC002","1084","USD","25222.29","GL posting 3033","ERP"
"3034","2026-07-10","41028","CC003","1157","JPY","13213.82","GL posting 3034","ERP"
"3035","2026-01-23","41026","CC015","1016","USD","31741.37","GL posting 3035","ERP"
"3036","2026-02-24","41026","CC006","1151","EUR","37177.98","GL posting 3036","ERP"
